r_over_rs,D_GR,D_SSZ,Xi
2.5944000000000003,1.0,1.0,0.0
2.59539,1.0,1.0,0.0
2.59638,1.0,1.0,0.0
2.5973699999999997,1.0,1.0,0.0
2.59836,1.0,1.0,0.0
2.5993500000000003,1.0,1.0,0.0
2.60034,1.0,1.0,0.0
2.60133,1.0,1.0,0.0
2.6023199999999997,1.0,1.0,0.0
2.60331,1.0,1.0,0.0
2.6043000000000003,1.0,1.0,0.0
2.60529,1.0,1.0,0.0
2.60628,1.0,1.0,0.0
2.6072699999999998,1.0,1.0,0.0
2.60826,1.0,1.0,0.0
2.6092500000000003,1.0,1.0,0.0
2.61024,1.0,1.0,0.0
2.61123,1.0,1.0,0.0
2.6122199999999998,1.0,1.0,0.0
2.61321,1.0,1.0,0.0
2.6142000000000003,1.0,1.0,0.0
2.61519,1.0,1.0,0.0
2.61618,1.0,1.0,0.0
2.6171699999999998,1.0,1.0,0.0
2.61816,1.0,1.0,0.0
2.6191500000000003,1.0,1.0,0.0
2.62014,1.0,1.0,0.0
2.62113,1.0,1.0,0.0
2.62212,1.0,1.0,0.0
2.62311,1.0,1.0,0.0
2.6241000000000003,1.0,1.0,0.0
2.62509,1.0,1.0,0.0
2.62608,1.0,1.0,0.0
2.62707,1.0,1.0,0.0
2.62806,1.0,1.0,0.0
2.6290500000000003,1.0,1.0,0.0
2.63004,1.0,1.0,0.0
2.63103,1.0,1.0,0.0
2.63202,1.0,1.0,0.0
2.63301,1.0,1.0,0.0
2.6340000000000003,1.0,1.0,0.0
2.63499,1.0,1.0,0.0
2.63598,1.0,1.0,0.0
2.63697,1.0,1.0,0.0
2.63796,1.0,1.0,0.0
2.6389500000000004,1.0,1.0,0.0
2.63994,1.0,1.0,0.0
2.64093,1.0,1.0,0.0
2.64192,1.0,1.0,0.0
2.64291,1.0,1.0,0.0
2.6439000000000004,1.0,1.0,0.0
2.64489,1.0,1.0,0.0
2.64588,1.0,1.0,0.0
2.64687,1.0,1.0,0.0
2.64786,1.0,1.0,0.0
2.64885,1.0,1.0,0.0
2.64984,1.0,1.0,0.0
2.65083,1.0,1.0,0.0
2.65182,1.0,1.0,0.0
2.65281,1.0,1.0,0.0
2.6538,1.0,1.0,0.0
2.65479,1.0,1.0,0.0
2.65578,1.0,1.0,0.0
2.65677,1.0,1.0,0.0
2.65776,1.0,1.0,0.0
2.65875,1.0,1.0,0.0
2.65974,1.0,1.0,0.0
2.66073,1.0,1.0,0.0
2.66172,1.0,1.0,0.0
2.66271,1.0,1.0,0.0
2.6637,1.0,1.0,0.0
2.6646900000000002,1.0,1.0,0.0
2.66568,1.0,1.0,0.0
2.66667,1.0,1.0,0.0
2.66766,1.0,1.0,0.0
2.66865,1.0,1.0,0.0
2.6696400000000002,1.0,1.0,0.0
2.67063,1.0,1.0,0.0
2.67162,1.0,1.0,0.0
2.6726099999999997,1.0,1.0,0.0
2.6736,1.0,1.0,0.0
2.6745900000000002,1.0,1.0,0.0
2.67558,1.0,1.0,0.0
2.67657,1.0,1.0,0.0
2.6775599999999997,1.0,1.0,0.0
2.67855,1.0,1.0,0.0
2.6795400000000003,1.0,1.0,0.0
2.68053,1.0,1.0,0.0
2.68152,1.0,1.0,0.0
2.6825099999999997,1.0,1.0,0.0
2.6835,1.0,1.0,0.0
2.6844900000000003,1.0,1.0,0.0
2.68548,1.0,1.0,0.0
2.68647,1.0,1.0,0.0
2.6874599999999997,1.0,1.0,0.0
2.68845,1.0,1.0,0.0
2.6894400000000003,1.0,1.0,0.0
2.69043,1.0,1.0,0.0
2.69142,1.0,1.0,0.0
2.6924099999999997,1.0,1.0,0.0
2.6934,1.0,1.0,0.0
2.6943900000000003,1.0,1.0,0.0
2.69538,1.0,1.0,0.0
2.69637,1.0,1.0,0.0
2.6973599999999998,1.0,1.0,0.0
2.69835,1.0,1.0,0.0
2.6993400000000003,1.0,1.0,0.0
2.70033,1.0,1.0,0.0
2.70132,1.0,1.0,0.0
2.7023099999999998,1.0,1.0,0.0
2.7033,1.0,1.0,0.0
2.7042900000000003,1.0,1.0,0.0
2.70528,1.0,1.0,0.0
2.70627,1.0,1.0,0.0
2.7072599999999998,1.0,1.0,0.0
2.70825,1.0,1.0,0.0
2.7092400000000003,1.0,1.0,0.0
2.71023,1.0,1.0,0.0
2.71122,1.0,1.0,0.0
2.71221,1.0,1.0,0.0
2.7132,1.0,1.0,0.0
2.7141900000000003,1.0,1.0,0.0
2.71518,1.0,1.0,0.0
2.71617,1.0,1.0,0.0
2.71716,1.0,1.0,0.0
2.71815,1.0,1.0,0.0
2.7191400000000003,1.0,1.0,0.0
2.72013,1.0,1.0,0.0
2.72112,1.0,1.0,0.0
2.72211,1.0,1.0,0.0
2.7231,1.0,1.0,0.0
2.7240900000000003,1.0,1.0,0.0
2.72508,1.0,1.0,0.0
2.72607,1.0,1.0,0.0
2.72706,1.0,1.0,0.0
2.72805,1.0,1.0,0.0
2.7290400000000004,1.0,1.0,0.0
2.73003,1.0,1.0,0.0
2.73102,1.0,1.0,0.0
2.73201,1.0,1.0,0.0
2.733,1.0,1.0,0.0
2.7339900000000004,1.0,1.0,0.0
2.73498,1.0,1.0,0.0
2.73597,1.0,1.0,0.0
2.73696,1.0,1.0,0.0
2.73795,1.0,1.0,0.0
2.73894,1.0,1.0,0.0
2.73993,1.0,1.0,0.0
2.74092,1.0,1.0,0.0
2.74191,1.0,1.0,0.0
2.7429,1.0,1.0,0.0
2.74389,1.0,1.0,0.0
2.74488,1.0,1.0,0.0
2.74587,1.0,1.0,0.0
2.74686,1.0,1.0,0.0
2.74785,1.0,1.0,0.0
2.74884,1.0,1.0,0.0
2.74983,1.0,1.0,0.0
2.75082,1.0,1.0,0.0
2.75181,1.0,1.0,0.0
2.7528,1.0,1.0,0.0
2.75379,1.0,1.0,0.0
2.7547800000000002,1.0,1.0,0.0
2.75577,1.0,1.0,0.0
2.75676,1.0,1.0,0.0
2.75775,1.0,1.0,0.0
2.75874,1.0,1.0,0.0
2.7597300000000002,1.0,1.0,0.0
2.76072,1.0,1.0,0.0
2.76171,1.0,1.0,0.0
2.7626999999999997,1.0,1.0,0.0
2.76369,1.0,1.0,0.0
2.7646800000000002,1.0,1.0,0.0
2.76567,1.0,1.0,0.0
2.76666,1.0,1.0,0.0
2.7676499999999997,1.0,1.0,0.0
2.76864,1.0,1.0,0.0
2.7696300000000003,1.0,1.0,0.0
2.77062,1.0,1.0,0.0
2.77161,1.0,1.0,0.0
2.7725999999999997,1.0,1.0,0.0
2.77359,1.0,1.0,0.0
2.7745800000000003,1.0,1.0,0.0
2.77557,1.0,1.0,0.0
2.77656,1.0,1.0,0.0
2.7775499999999997,1.0,1.0,0.0
2.77854,1.0,1.0,0.0
2.7795300000000003,1.0,1.0,0.0
2.78052,1.0,1.0,0.0
2.78151,1.0,1.0,0.0
2.7824999999999998,1.0,1.0,0.0
2.78349,1.0,1.0,0.0
2.7844800000000003,1.0,1.0,0.0
2.78547,1.0,1.0,0.0
2.78646,1.0,1.0,0.0
2.7874499999999998,1.0,1.0,0.0
2.78844,1.0,1.0,0.0
2.7894300000000003,1.0,1.0,0.0
2.79042,1.0,1.0,0.0
2.79141,1.0,1.0,0.0
2.7923999999999998,1.0,1.0,0.0
2.79339,1.0,1.0,0.0
2.7943800000000003,1.0,1.0,0.0
2.79537,1.0,1.0,0.0
2.79636,1.0,1.0,0.0
2.79735,1.0,1.0,0.0
2.79834,1.0,1.0,0.0
2.7993300000000003,1.0,1.0,0.0
2.80032,1.0,1.0,0.0
2.80131,1.0,1.0,0.0
2.8023,1.0,1.0,0.0
2.80329,1.0,1.0,0.0
2.8042800000000003,1.0,1.0,0.0
2.80527,1.0,1.0,0.0
2.80626,1.0,1.0,0.0
2.80725,1.0,1.0,0.0
2.80824,1.0,1.0,0.0
2.8092300000000003,1.0,1.0,0.0
2.81022,1.0,1.0,0.0
2.81121,1.0,1.0,0.0
2.8122,1.0,1.0,0.0
2.81319,1.0,1.0,0.0
2.8141800000000003,1.0,1.0,0.0
2.81517,1.0,1.0,0.0
2.81616,1.0,1.0,0.0
2.81715,1.0,1.0,0.0
2.81814,1.0,1.0,0.0
2.8191300000000004,1.0,1.0,0.0
2.82012,1.0,1.0,0.0
2.82111,1.0,1.0,0.0
2.8221,1.0,1.0,0.0
2.82309,1.0,1.0,0.0
2.8240800000000004,1.0,1.0,0.0
2.82507,1.0,1.0,0.0
2.82606,1.0,1.0,0.0
2.82705,1.0,1.0,0.0
2.82804,1.0,1.0,0.0
2.82903,1.0,1.0,0.0
2.83002,1.0,1.0,0.0
2.83101,1.0,1.0,0.0
2.832,1.0,1.0,0.0
2.83299,1.0,1.0,0.0
2.83398,1.0,1.0,0.0
2.83497,1.0,1.0,0.0
2.83596,1.0,1.0,0.0
2.83695,1.0,1.0,0.0
2.83794,1.0,1.0,0.0
2.83893,1.0,1.0,0.0
2.83992,1.0,1.0,0.0
2.84091,1.0,1.0,0.0
2.8419,1.0,1.0,0.0
2.84289,1.0,1.0,0.0
2.84388,1.0,1.0,0.0
2.8448700000000002,1.0,1.0,0.0
2.84586,1.0,1.0,0.0
2.84685,1.0,1.0,0.0
2.8478399999999997,1.0,1.0,0.0
2.84883,1.0,1.0,0.0
2.8498200000000002,1.0,1.0,0.0
2.85081,1.0,1.0,0.0
2.8518,1.0,1.0,0.0
2.8527899999999997,1.0,1.0,0.0
2.85378,1.0,1.0,0.0
2.8547700000000003,1.0,1.0,0.0
2.85576,1.0,1.0,0.0
2.85675,1.0,1.0,0.0
2.8577399999999997,1.0,1.0,0.0
2.85873,1.0,1.0,0.0
2.8597200000000003,1.0,1.0,0.0
2.86071,1.0,1.0,0.0
2.8617,1.0,1.0,0.0
2.8626899999999997,1.0,1.0,0.0
2.86368,1.0,1.0,0.0
2.8646700000000003,1.0,1.0,0.0
2.86566,1.0,1.0,0.0
2.86665,1.0,1.0,0.0
2.8676399999999997,1.0,1.0,0.0
2.86863,1.0,1.0,0.0
2.8696200000000003,1.0,1.0,0.0
2.87061,1.0,1.0,0.0
2.8716,1.0,1.0,0.0
2.8725899999999998,1.0,1.0,0.0
2.87358,1.0,1.0,0.0
2.8745700000000003,1.0,1.0,0.0
2.87556,1.0,1.0,0.0
2.87655,1.0,1.0,0.0
2.8775399999999998,1.0,1.0,0.0
2.87853,1.0,1.0,0.0
2.8795200000000003,1.0,1.0,0.0
2.88051,1.0,1.0,0.0
2.8815,1.0,1.0,0.0
2.8824899999999998,1.0,1.0,0.0
2.88348,1.0,1.0,0.0
2.8844700000000003,1.0,1.0,0.0
2.88546,1.0,1.0,0.0
2.88645,1.0,1.0,0.0
2.88744,1.0,1.0,0.0
2.88843,1.0,1.0,0.0
2.8894200000000003,1.0,1.0,0.0
2.89041,1.0,1.0,0.0
2.8914,1.0,1.0,0.0
2.89239,1.0,1.0,0.0
2.89338,1.0,1.0,0.0
2.8943700000000003,1.0,1.0,0.0
2.89536,1.0,1.0,0.0
2.89635,1.0,1.0,0.0
2.89734,1.0,1.0,0.0
2.89833,1.0,1.0,0.0
2.8993200000000003,1.0,1.0,0.0
2.90031,1.0,1.0,0.0
2.9013,1.0,1.0,0.0
2.90229,1.0,1.0,0.0
2.90328,1.0,1.0,0.0
2.9042700000000004,1.0,1.0,0.0
2.90526,1.0,1.0,0.0
2.90625,1.0,1.0,0.0
2.90724,1.0,1.0,0.0
2.90823,1.0,1.0,0.0
2.9092200000000004,1.0,1.0,0.0
2.91021,1.0,1.0,0.0
2.9112,1.0,1.0,0.0
2.91219,1.0,1.0,0.0
2.91318,1.0,1.0,0.0
2.91417,1.0,1.0,0.0
2.91516,1.0,1.0,0.0
2.91615,1.0,1.0,0.0
2.91714,1.0,1.0,0.0
2.91813,1.0,1.0,0.0
2.91912,1.0,1.0,0.0
2.92011,1.0,1.0,0.0
2.9211,1.0,1.0,0.0
2.92209,1.0,1.0,0.0
2.92308,1.0,1.0,0.0
2.92407,1.0,1.0,0.0
2.92506,1.0,1.0,0.0
2.92605,1.0,1.0,0.0
2.92704,1.0,1.0,0.0
2.92803,1.0,1.0,0.0
2.92902,1.0,1.0,0.0
2.9300100000000002,1.0,1.0,0.0
2.931,1.0,1.0,0.0
2.93199,1.0,1.0,0.0
2.93298,1.0,1.0,0.0
2.93397,1.0,1.0,0.0
2.9349600000000002,1.0,1.0,0.0
2.93595,1.0,1.0,0.0
2.93694,1.0,1.0,0.0
2.9379299999999997,1.0,1.0,0.0
2.93892,1.0,1.0,0.0
2.9399100000000002,1.0,1.0,0.0
2.9409,1.0,1.0,0.0
2.94189,1.0,1.0,0.0
2.9428799999999997,1.0,1.0,0.0
2.94387,1.0,1.0,0.0
2.9448600000000003,1.0,1.0,0.0
2.94585,1.0,1.0,0.0
2.94684,1.0,1.0,0.0
2.9478299999999997,1.0,1.0,0.0
2.94882,1.0,1.0,0.0
2.9498100000000003,1.0,1.0,0.0
2.9508,1.0,1.0,0.0
2.95179,1.0,1.0,0.0
2.9527799999999997,1.0,1.0,0.0
2.95377,1.0,1.0,0.0
2.9547600000000003,1.0,1.0,0.0
2.95575,1.0,1.0,0.0
2.95674,1.0,1.0,0.0
2.9577299999999997,1.0,1.0,0.0
2.95872,1.0,1.0,0.0
2.9597100000000003,1.0,1.0,0.0
2.9607,1.0,1.0,0.0
2.96169,1.0,1.0,0.0
2.9626799999999998,1.0,1.0,0.0
2.96367,1.0,1.0,0.0
2.9646600000000003,1.0,1.0,0.0
2.96565,1.0,1.0,0.0
2.96664,1.0,1.0,0.0
2.9676299999999998,1.0,1.0,0.0
2.96862,1.0,1.0,0.0
2.9696100000000003,1.0,1.0,0.0
2.9706,1.0,1.0,0.0
2.97159,1.0,1.0,0.0
2.97258,1.0,1.0,0.0
2.97357,1.0,1.0,0.0
2.9745600000000003,1.0,1.0,0.0
2.97555,1.0,1.0,0.0
2.97654,1.0,1.0,0.0
2.97753,1.0,1.0,0.0
2.97852,1.0,1.0,0.0
2.9795100000000003,1.0,1.0,0.0
2.9805,1.0,1.0,0.0
2.98149,1.0,1.0,0.0
2.98248,1.0,1.0,0.0
2.98347,1.0,1.0,0.0
2.9844600000000003,1.0,1.0,0.0
2.98545,1.0,1.0,0.0
2.98644,1.0,1.0,0.0
2.98743,1.0,1.0,0.0
2.98842,1.0,1.0,0.0
2.9894100000000003,1.0,1.0,0.0
2.9904,1.0,1.0,0.0
2.99139,1.0,1.0,0.0
2.99238,1.0,1.0,0.0
2.99337,1.0,1.0,0.0
2.9943600000000004,1.0,1.0,0.0
2.99535,1.0,1.0,0.0
2.99634,1.0,1.0,0.0
2.99733,1.0,1.0,0.0
2.99832,1.0,1.0,0.0
2.9993100000000004,1.0,1.0,0.0
3.0003,1.0,1.0,0.0
3.00129,1.0,1.0,0.0
3.00228,1.0,1.0,0.0
3.00327,1.0,1.0,0.0
3.00426,1.0,1.0,0.0
3.00525,1.0,1.0,0.0
3.00624,1.0,1.0,0.0
3.00723,1.0,1.0,0.0
3.00822,1.0,1.0,0.0
3.00921,1.0,1.0,0.0
3.0102,1.0,1.0,0.0
3.01119,1.0,1.0,0.0
3.01218,1.0,1.0,0.0
3.01317,1.0,1.0,0.0
3.01416,1.0,1.0,0.0
3.01515,1.0,1.0,0.0
3.01614,1.0,1.0,0.0
3.01713,1.0,1.0,0.0
3.01812,1.0,1.0,0.0
3.01911,1.0,1.0,0.0
3.0201000000000002,1.0,1.0,0.0
3.02109,1.0,1.0,0.0
3.02208,1.0,1.0,0.0
3.0230699999999997,1.0,1.0,0.0
3.02406,1.0,1.0,0.0
3.0250500000000002,1.0,1.0,0.0
3.02604,1.0,1.0,0.0
3.02703,1.0,1.0,0.0
3.0280199999999997,1.0,1.0,0.0
3.02901,1.0,1.0,0.0
3.0300000000000002,1.0,1.0,0.0
3.03099,1.0,1.0,0.0
3.03198,1.0,1.0,0.0
3.0329699999999997,1.0,1.0,0.0
3.03396,1.0,1.0,0.0
3.0349500000000003,1.0,1.0,0.0
3.03594,1.0,1.0,0.0
3.03693,1.0,1.0,0.0
3.0379199999999997,1.0,1.0,0.0
3.03891,1.0,1.0,0.0
3.0399000000000003,1.0,1.0,0.0
3.04089,1.0,1.0,0.0
3.04188,1.0,1.0,0.0
3.0428699999999997,1.0,1.0,0.0
3.04386,1.0,1.0,0.0
3.0448500000000003,1.0,1.0,0.0
3.04584,1.0,1.0,0.0
3.04683,1.0,1.0,0.0
3.0478199999999998,1.0,1.0,0.0
3.04881,1.0,1.0,0.0
3.0498000000000003,1.0,1.0,0.0
3.05079,1.0,1.0,0.0
3.05178,1.0,1.0,0.0
3.0527699999999998,1.0,1.0,0.0
3.0537600000000005,1.0,1.0,0.0
3.0547500000000003,1.0,1.0,0.0
3.05574,1.0,1.0,0.0
3.05673,1.0,1.0,0.0
3.0577199999999998,1.0,1.0,0.0
3.0587099999999996,1.0,1.0,0.0
3.0597000000000003,1.0,1.0,0.0
3.06069,1.0,1.0,0.0
3.06168,1.0,1.0,0.0
3.06267,1.0,1.0,0.0
3.0636599999999996,1.0,1.0,0.0
3.0646500000000003,1.0,1.0,0.0
3.06564,1.0,1.0,0.0
3.06663,1.0,1.0,0.0
3.06762,1.0,1.0,0.0
3.0686099999999996,1.0,1.0,0.0
3.0696000000000003,1.0,1.0,0.0
3.07059,1.0,1.0,0.0
3.07158,1.0,1.0,0.0
3.07257,1.0,1.0,0.0
3.0735599999999996,1.0,1.0,0.0
3.0745500000000003,1.0,1.0,0.0
3.07554,1.0,1.0,0.0
3.07653,1.0,1.0,0.0
3.07752,1.0,1.0,0.0
3.0785099999999996,1.0,1.0,0.0
3.0795000000000003,1.0,1.0,0.0
3.08049,1.0,1.0,0.0
3.08148,1.0,1.0,0.0
3.08247,1.0,1.0,0.0
3.0834599999999996,1.0,1.0,0.0
3.0844500000000004,1.0,1.0,0.0
3.08544,1.0,1.0,0.0
3.08643,1.0,1.0,0.0
3.08742,1.0,1.0,0.0
3.0884099999999997,1.0,1.0,0.0
3.0894000000000004,1.0,1.0,0.0
3.09039,1.0,1.0,0.0
3.09138,1.0,1.0,0.0
3.09237,1.0,1.0,0.0
3.0933599999999997,1.0,1.0,0.0
3.0943500000000004,1.0,1.0,0.0
3.09534,1.0,1.0,0.0
3.09633,1.0,1.0,0.0
3.09732,1.0,1.0,0.0
3.0983099999999997,1.0,1.0,0.0
3.0993000000000004,1.0,1.0,0.0
3.10029,1.0,1.0,0.0
3.10128,1.0,1.0,0.0
3.10227,1.0,1.0,0.0
3.1032599999999997,1.0,1.0,0.0
3.1042500000000004,1.0,1.0,0.0
3.1052400000000002,1.0,1.0,0.0
3.10623,1.0,1.0,0.0
3.10722,1.0,1.0,0.0
3.1082099999999997,1.0,1.0,0.0
3.1092000000000004,1.0,1.0,0.0
3.1101900000000002,1.0,1.0,0.0
3.11118,1.0,1.0,0.0
3.11217,1.0,1.0,0.0
3.1131599999999997,1.0,1.0,0.0
3.1141500000000004,1.0,1.0,0.0
3.1151400000000002,1.0,1.0,0.0
3.11613,1.0,1.0,0.0
3.11712,1.0,1.0,0.0
3.1181099999999997,1.0,1.0,0.0
3.1191000000000004,1.0,1.0,0.0
3.1200900000000003,1.0,1.0,0.0
3.12108,1.0,1.0,0.0
3.12207,1.0,1.0,0.0
3.1230599999999997,1.0,1.0,0.0
3.1240500000000004,1.0,1.0,0.0
3.1250400000000003,1.0,1.0,0.0
3.12603,1.0,1.0,0.0
3.12702,1.0,1.0,0.0
3.1280099999999997,1.0,1.0,0.0
3.1290000000000004,1.0,1.0,0.0
3.1299900000000003,1.0,1.0,0.0
3.13098,1.0,1.0,0.0
3.13197,1.0,1.0,0.0
3.1329599999999997,1.0,1.0,0.0
3.1339500000000005,1.0,1.0,0.0
3.1349400000000003,1.0,1.0,0.0
3.13593,1.0,1.0,0.0
3.13692,1.0,1.0,0.0
3.1379099999999998,1.0,1.0,0.0
3.1389000000000005,1.0,1.0,0.0
3.1398900000000003,1.0,1.0,0.0
3.14088,1.0,1.0,0.0
3.14187,1.0,1.0,0.0
3.1428599999999998,1.0,1.0,0.0
3.1438499999999996,1.0,1.0,0.0
3.1448400000000003,1.0,1.0,0.0
3.14583,1.0,1.0,0.0
3.14682,1.0,1.0,0.0
3.1478099999999998,1.0,1.0,0.0
3.1487999999999996,1.0,1.0,0.0
3.1497900000000003,1.0,1.0,0.0
3.15078,1.0,1.0,0.0
3.15177,1.0,1.0,0.0
3.15276,1.0,1.0,0.0
3.1537499999999996,1.0,1.0,0.0
3.1547400000000003,1.0,1.0,0.0
3.15573,1.0,1.0,0.0
3.15672,1.0,1.0,0.0
3.15771,1.0,1.0,0.0
3.1586999999999996,1.0,1.0,0.0
3.1596900000000003,1.0,1.0,0.0
3.16068,1.0,1.0,0.0
3.16167,1.0,1.0,0.0
3.16266,1.0,1.0,0.0
3.1636499999999996,1.0,1.0,0.0
3.1646400000000003,1.0,1.0,0.0
3.16563,1.0,1.0,0.0
3.16662,1.0,1.0,0.0
3.16761,1.0,1.0,0.0
3.1685999999999996,1.0,1.0,0.0
3.1695900000000004,1.0,1.0,0.0
3.17058,1.0,1.0,0.0
3.17157,1.0,1.0,0.0
3.17256,1.0,1.0,0.0
3.1735499999999996,1.0,1.0,0.0
3.1745400000000004,1.0,1.0,0.0
3.17553,1.0,1.0,0.0
3.17652,1.0,1.0,0.0
3.17751,1.0,1.0,0.0
3.1784999999999997,1.0,1.0,0.0
3.1794900000000004,1.0,1.0,0.0
3.18048,1.0,1.0,0.0
3.18147,1.0,1.0,0.0
3.18246,1.0,1.0,0.0
3.1834499999999997,1.0,1.0,0.0
3.1844400000000004,1.0,1.0,0.0
3.18543,1.0,1.0,0.0
3.18642,1.0,1.0,0.0
3.18741,1.0,1.0,0.0
3.1883999999999997,1.0,1.0,0.0
3.1893900000000004,1.0,1.0,0.0
3.19038,1.0,1.0,0.0
3.19137,1.0,1.0,0.0
3.19236,1.0,1.0,0.0
3.1933499999999997,1.0,1.0,0.0
3.1943400000000004,1.0,1.0,0.0
3.1953300000000002,1.0,1.0,0.0
3.19632,1.0,1.0,0.0
3.19731,1.0,1.0,0.0
3.1982999999999997,1.0,1.0,0.0
3.1992900000000004,1.0,1.0,0.0
3.2002800000000002,1.0,1.0,0.0
3.20127,1.0,1.0,0.0
3.20226,1.0,1.0,0.0
3.2032499999999997,1.0,1.0,0.0
3.2042400000000004,1.0,1.0,0.0
3.2052300000000002,1.0,1.0,0.0
3.20622,1.0,1.0,0.0
3.20721,1.0,1.0,0.0
3.2081999999999997,1.0,1.0,0.0
3.2091900000000004,1.0,1.0,0.0
3.2101800000000003,1.0,1.0,0.0
3.21117,1.0,1.0,0.0
3.21216,1.0,1.0,0.0
3.2131499999999997,1.0,1.0,0.0
3.2141400000000004,1.0,1.0,0.0
3.2151300000000003,1.0,1.0,0.0
3.21612,1.0,1.0,0.0
3.21711,1.0,1.0,0.0
3.2180999999999997,1.0,1.0,0.0
3.2190900000000005,1.0,1.0,0.0
3.2200800000000003,1.0,1.0,0.0
3.22107,1.0,1.0,0.0
3.22206,1.0,1.0,0.0
3.2230499999999997,1.0,1.0,0.0
3.2240400000000005,1.0,1.0,0.0
3.2250300000000003,1.0,1.0,0.0
3.22602,1.0,1.0,0.0
3.22701,1.0,1.0,0.0
3.2279999999999998,1.0,1.0,0.0
3.2289900000000005,1.0,1.0,0.0
3.2299800000000003,1.0,1.0,0.0
3.23097,1.0,1.0,0.0
3.23196,1.0,1.0,0.0
3.2329499999999998,1.0,1.0,0.0
3.2339399999999996,1.0,1.0,0.0
3.2349300000000003,1.0,1.0,0.0
3.23592,1.0,1.0,0.0
3.23691,1.0,1.0,0.0
3.2379,1.0,1.0,0.0
3.2388899999999996,1.0,1.0,0.0
3.2398800000000003,1.0,1.0,0.0
3.24087,1.0,1.0,0.0
3.24186,1.0,1.0,0.0
3.24285,1.0,1.0,0.0
3.2438399999999996,1.0,1.0,0.0
3.2448300000000003,1.0,1.0,0.0
3.24582,1.0,1.0,0.0
3.24681,1.0,1.0,0.0
3.2478,1.0,1.0,0.0
3.2487899999999996,1.0,1.0,0.0
3.2497800000000003,1.0,1.0,0.0
3.25077,1.0,1.0,0.0
3.25176,1.0,1.0,0.0
3.25275,1.0,1.0,0.0
3.2537399999999996,1.0,1.0,0.0
3.2547300000000003,1.0,1.0,0.0
3.25572,1.0,1.0,0.0
3.25671,1.0,1.0,0.0
3.2577,1.0,1.0,0.0
3.2586899999999996,1.0,1.0,0.0
3.2596800000000004,1.0,1.0,0.0
3.26067,1.0,1.0,0.0
3.26166,1.0,1.0,0.0
3.26265,1.0,1.0,0.0
3.2636399999999997,1.0,1.0,0.0
3.2646300000000004,1.0,1.0,0.0
3.26562,1.0,1.0,0.0
3.26661,1.0,1.0,0.0
3.2676,1.0,1.0,0.0
3.2685899999999997,1.0,1.0,0.0
3.2695800000000004,1.0,1.0,0.0
3.27057,1.0,1.0,0.0
3.27156,1.0,1.0,0.0
3.27255,1.0,1.0,0.0
3.2735399999999997,1.0,1.0,0.0
3.2745300000000004,1.0,1.0,0.0
3.27552,1.0,1.0,0.0
3.27651,1.0,1.0,0.0
3.2775,1.0,1.0,0.0
3.2784899999999997,1.0,1.0,0.0
3.2794800000000004,1.0,1.0,0.0
3.28047,1.0,1.0,0.0
3.28146,1.0,1.0,0.0
3.28245,1.0,1.0,0.0
3.2834399999999997,1.0,1.0,0.0
3.2844300000000004,1.0,1.0,0.0
3.2854200000000002,1.0,1.0,0.0
3.28641,1.0,1.0,0.0
3.2874,1.0,1.0,0.0
3.2883899999999997,1.0,1.0,0.0
3.2893800000000004,1.0,1.0,0.0
3.2903700000000002,1.0,1.0,0.0
3.29136,1.0,1.0,0.0
3.29235,1.0,1.0,0.0
3.2933399999999997,1.0,1.0,0.0
3.2943300000000004,1.0,1.0,0.0
3.2953200000000002,1.0,1.0,0.0
3.29631,1.0,1.0,0.0
3.2973,1.0,1.0,0.0
3.2982899999999997,1.0,1.0,0.0
3.2992800000000004,1.0,1.0,0.0
3.3002700000000003,1.0,1.0,0.0
3.30126,1.0,1.0,0.0
3.30225,1.0,1.0,0.0
3.3032399999999997,1.0,1.0,0.0
3.3042300000000004,1.0,1.0,0.0
3.3052200000000003,1.0,1.0,0.0
3.30621,1.0,1.0,0.0
3.3072,1.0,1.0,0.0
3.3081899999999997,1.0,1.0,0.0
3.3091800000000005,1.0,1.0,0.0
3.3101700000000003,1.0,1.0,0.0
3.31116,1.0,1.0,0.0
3.31215,1.0,1.0,0.0
3.3131399999999998,1.0,1.0,0.0
3.3141300000000005,1.0,1.0,0.0
3.3151200000000003,1.0,1.0,0.0
3.31611,1.0,1.0,0.0
3.3171,1.0,1.0,0.0
3.3180899999999998,1.0,1.0,0.0
3.3190800000000005,1.0,1.0,0.0
3.3200700000000003,1.0,1.0,0.0
3.32106,1.0,1.0,0.0
3.32205,1.0,1.0,0.0
3.3230399999999998,1.0,1.0,0.0
3.3240299999999996,1.0,1.0,0.0
3.3250200000000003,1.0,1.0,0.0
3.32601,1.0,1.0,0.0
3.327,1.0,1.0,0.0
3.32799,1.0,1.0,0.0
3.3289799999999996,1.0,1.0,0.0
3.3299700000000003,1.0,1.0,0.0
3.33096,1.0,1.0,0.0
3.33195,1.0,1.0,0.0
3.33294,1.0,1.0,0.0
3.3339299999999996,1.0,1.0,0.0
3.3349200000000003,1.0,1.0,0.0
3.33591,1.0,1.0,0.0
3.3369,1.0,1.0,0.0
3.33789,1.0,1.0,0.0
3.3388799999999996,1.0,1.0,0.0
3.3398700000000003,1.0,1.0,0.0
3.34086,1.0,1.0,0.0
3.34185,1.0,1.0,0.0
3.34284,1.0,1.0,0.0
3.3438299999999996,1.0,1.0,0.0
3.3448200000000003,1.0,1.0,0.0
