objid,ra,dec,u,g,r,i,z,run,camcol,field
1237667212651857179,123.737432349424,16.591348213937,22.24258,22.41354,21.53747,21.23141,21.92248,5061,6,67
1237667212662800808,148.566048298143,26.0121330727839,22.23257,22.84295,20.9233,20.56558,19.85106,5061,6,234
1237667212654740078,129.915778903868,19.3099834793093,23.08298,23.59017,22.2849,21.68046,22.54255,5061,6,111
1237667212651069531,122.049036467114,15.6904640617058,22.79168,21.47809,20.62366,20.34177,19.76708,5061,6,55
1237667212658147846,137.586502699946,22.4487581053367,21.82545,21.28695,20.43578,20.13829,19.85275,5061,6,163
1237667212663521991,150.43342740086,26.5122902900078,23.63157,21.5129,21.14202,21.04424,20.82118,5061,6,245
1237667212655264449,131.122238628377,19.8509155528929,20.64159,19.37079,18.29852,17.8585,17.4995,5061,6,119
1237667212656444358,133.85584082613,20.8630881525062,22.21388,21.64021,21.2525,21.07109,21.79171,5061,6,137
1237667212650479932,120.849596310432,15.0809271663857,23.73621,23.60853,21.66796,20.52564,20.06544,5061,6,46
1237667212650545768,120.94670707723,15.1797531548777,22.63825,20.93243,19.77495,19.25956,18.90899,5061,6,47
1237667212663390492,150.030777120295,26.3364301237515,23.55497,22.6601,21.47195,20.97499,22.34967,5061,6,243
1237667212664439206,152.583562716079,27.0219246319614,23.1843,22.65422,21.9484,21.74304,20.80843,5061,6,259
1237667212649497746,118.768001751091,14.1437967642563,22.84086,21.51088,20.05958,19.54256,18.9511,5061,6,31
1237667212660244641,142.605529625572,23.9985978218168,20.72277,19.04919,18.07799,17.58626,17.25352,5061,6,195
1237667212651200683,122.315253713284,15.935356951688,23.0043,21.19779,20.88486,20.54108,21.478,5061,6,57
1237667212657296141,135.696050416004,21.705415095463,22.34302,22.31582,21.59334,21.81202,20.99075,5061,6,150
1237667212660900109,144.166384832148,24.4930633553222,21.92636,21.04913,20.39082,19.91065,19.83535,5061,6,205
1237667212655329727,131.336743364027,19.9012210792238,22.55864,21.69518,21.36983,21.01695,20.63451,5061,6,120
1237667212657689265,136.627163915172,22.0419740287209,22.64472,21.90633,21.21083,20.87501,20.24515,5061,6,156
1237667212661752002,146.10632391836,25.2136825962224,22.88747,21.02014,19.97545,19.50787,19.32484,5061,6,218
1237667212651529172,123.029163407454,16.2701020220479,23.09985,22.383,21.88008,21.32649,21.28566,5061,6,62
1237667212655592242,131.884707759466,20.1709606052749,22.36296,20.00186,19.14414,18.75946,18.73551,5061,6,124
1237667212656312772,133.505529040072,20.7685326669762,23.93158,22.36835,21.95913,21.50927,20.97849,5061,6,135
1237667212662210710,147.181394701101,25.4991894904495,21.05725,20.54474,20.72021,24.36479,18.76443,5061,6,225
1237667212664570400,152.957935864913,27.1551769311737,22.28744,21.26901,20.78849,20.47698,20.83413,5061,6,261
1237667212651331979,122.640505455306,16.043716559758,21.83382,20.85851,19.40771,18.79201,18.45067,5061,6,59
1237667212656312612,133.520379921386,20.7844022014014,22.05319,21.76776,20.92192,20.52938,20.42177,5061,6,135
1237667212651266979,122.438590798103,15.9575658504226,22.28425,21.5334,20.91485,20.82303,20.39421,5061,6,58
1237667212657098835,135.191476490542,21.4331114877465,20.83758,19.73918,19.84661,27.78589,18.33543,5061,6,147
1237667212661686995,145.983223224164,25.2146752505828,22.97221,21.88164,21.40331,21.47129,21.49214,5061,6,217
1237667212661162335,144.624848779872,24.7648439291088,22.64206,22.25301,21.54969,21.22924,21.03007,5061,6,209
1237667212660768792,143.785976504519,24.3760356822621,22.75749,22.79196,22.28227,21.71487,21.33441,5061,6,203
1237667212655001966,130.667218781417,19.5319175233078,23.07032,22.32328,21.68025,21.23193,20.87855,5061,6,115
1237667212656509309,133.894001709804,21.0116345779113,23.59894,21.47977,20.47162,20.08665,20.30749,5061,6,138
1237667212656705967,134.394868910346,21.1678538238134,21.78963,20.63999,20.23608,20.01957,20.18092,5061,6,141
1237667212664439387,152.653837997955,27.0402346181443,22.833,21.03746,20.02317,19.55039,19.10689,5061,6,259
1237667212650546475,121.000470539604,15.2152978247403,23.43139,23.34518,21.87538,21.07048,20.28814,5061,6,47
1237667212651856835,123.71310665784,16.5428534287058,23.16245,21.98588,21.37281,21.13766,20.79507,5061,6,67
1237667212662080211,146.860740233364,25.4741383848668,23.59819,23.15126,21.50594,20.29449,19.65871,5061,6,223
1237667212663193821,149.610588250017,26.291471316982,23.83205,23.17886,21.86184,21.06229,21.94747,5061,6,240
1237667212663390569,150.017560575498,26.2582023219276,23.07906,22.44962,21.60257,20.96422,20.7909,5061,6,243
1237667212665291272,154.762183893695,27.5841484613982,22.81797,22.56151,22.21803,21.41052,22.07204,5061,6,272
1237667212656706017,134.31469298343,21.0712062928641,22.89131,21.84678,21.29141,21.15423,20.80799,5061,6,141
1237667212656771904,134.540372989403,21.2811687349832,22.64107,21.96151,20.81731,20.41974,20.97991,5061,6,142
1237667212664439173,152.570047276248,27.0005364993532,22.83026,22.40962,21.07504,20.34919,19.59333,5061,6,259
1237667212649824893,119.447370264497,14.5195291183685,23.36242,22.42746,22.35491,21.95346,21.40121,5061,6,36
1237667212662342020,147.484034333323,25.5531522330362,22.34932,21.67589,20.64381,20.11659,19.54076,5061,6,227
1237667212662735420,148.499835456051,25.9008703992518,22.39344,21.80192,20.87099,20.77617,20.51832,5061,6,233
1237667212656640352,134.300817041444,21.0858744217544,23.55707,22.09189,20.9293,20.57307,21.07637,5061,6,140
1237667212662210655,147.159299146526,25.452088874014,23.89564,22.65086,21.4788,20.86559,20.5143,5061,6,225
1237667212662079891,146.893137596168,25.3978047955739,22.81228,21.90053,20.74129,20.44268,20.15958,5061,6,223
1237667212666077933,156.687350263474,28.0248261811327,22.09697,22.26438,20.68359,19.68339,19.65663,5061,6,284
1237667212649366340,118.534252396729,13.9375349758021,22.00721,22.38347,21.48089,21.0427,20.51103,5061,6,29
1237667212655657434,131.966615640861,20.1950929466797,21.97219,21.71582,20.83371,20.22184,19.90651,5061,6,125
1237667212655525981,131.727975632193,20.1551612313398,22.14217,21.54842,20.97804,20.61602,20.77233,5061,6,123
1237667212661817884,146.298635249215,25.1453975541253,22.24742,21.85681,20.50421,20.07979,19.5665,5061,6,219
1237667212663653027,150.77488766202,26.5565556911114,22.50698,22.16169,21.72928,21.13782,20.59874,5061,6,247
1237667212662669700,148.405319499631,25.8083042934301,21.86071,22.02654,21.33408,21.13913,20.18779,5061,6,232
1237667212663914612,151.292600061118,26.7213164873629,23.67679,22.92374,22.39201,21.90579,22.17603,5061,6,251
1237667212649628445,118.970491417964,14.1528164139813,23.92395,22.45016,22.07941,21.20242,21.29497,5061,6,33
1237667212657033796,135.064867309565,21.433831366634,22.13665,21.93813,21.12708,21.13535,22.10211,5061,6,146
1237667212651922256,123.835643648649,16.6376522403138,23.81509,21.83224,21.69928,21.30403,20.67912,5061,6,68
1237667212655985409,132.772465267233,20.560778202293,22.21097,22.0161,21.10188,20.80559,21.23445,5061,6,130
1237667212656837149,134.640911630253,21.2032508460205,22.24896,21.51427,20.24156,19.52044,19.22155,5061,6,143
1237667212655199013,130.995329416641,19.8261343201945,22.67395,21.42781,20.63755,20.15034,19.65291,5061,6,118
1237667212662276716,147.43373890346,25.5692696809907,21.94275,21.28531,20.25829,19.78548,19.32672,5061,6,226
1237667212655592043,131.82906894928,20.1416714307476,22.36584,22.19131,21.58913,21.34625,21.40052,5061,6,124
1237667212660638199,143.477017025794,24.3180882522162,21.77475,21.53365,20.89299,20.35402,20.4795,5061,6,201
1237667212654215941,128.847140039987,18.7560528016594,22.25451,22.04295,21.1738,20.19566,19.71798,5061,6,103
1237667212652512201,125.138834249331,17.2914592746818,23.7615,23.43546,21.86502,21.25104,21.04997,5061,6,77
1237667212649890614,119.579501681972,14.5862936079251,21.79147,21.63765,21.39236,20.97158,21.19934,5061,6,37
1237667212649956468,119.67373066501,14.6373135267583,23.78297,22.47207,21.62271,20.97519,21.18347,5061,6,38
1237667212650087496,119.982875827206,14.7464542324688,23.09052,22.40678,21.35662,20.91964,20.5189,5061,6,40
1237667212650153235,120.121264167752,14.7888376554641,22.53552,21.88713,21.2361,20.96335,20.66371,5061,6,41
1237667212650218599,120.229806258823,14.8675684944767,23.55015,21.55736,21.20221,21.06412,20.60138,5061,6,42
1237667212650284088,120.321532799176,14.9872557482792,22.5619,22.63028,21.38171,21.13595,21.05748,5061,6,43
1237667212650415265,120.643344372301,15.1098919161496,22.81124,22.23831,21.08078,20.68657,20.42289,5061,6,45
1237667212650546162,120.957802393468,15.1977634274865,23.00291,23.01733,22.01183,21.45348,21.17814,5061,6,47
1237667212650677142,121.178151273111,15.304440708555,22.94986,22.64984,21.98721,21.26944,20.9506,5061,6,49
1237667212650742690,121.347143335912,15.3385790651444,22.94392,22.41886,21.81025,21.49328,21.21256,5061,6,50
1237667212650874032,121.664443202053,15.5367897236048,23.59932,21.70663,20.94256,20.33932,20.19711,5061,6,52
1237667212651070562,122.05107769885,15.7898678629884,23.27571,21.7591,21.53267,21.20766,21.01065,5061,6,55
1237667212651332255,122.558341458157,15.9798538263587,23.97282,22.38093,22.45235,21.90998,22.02671,5061,6,59
1237667212651463459,122.809024716108,16.0995229773192,23.64772,22.21354,21.44781,20.89539,21.11355,5061,6,61
1237667212651528961,122.957692667297,16.257843359664,22.55584,21.90222,20.36701,19.8244,19.4167,5061,6,62
1237667212651987991,123.976414517785,16.7903304743578,23.40132,23.00352,22.19989,21.7583,21.41616,5061,6,69
1237667212652118774,124.204401429223,16.8150410166094,22.67176,22.2406,21.39893,21.35018,20.83994,5061,6,71
1237667212652249903,124.509319581113,16.98103270874,23.67827,21.97977,21.55851,21.35582,21.06886,5061,6,73
1237667212652315329,124.653011164568,17.0168012301359,21.94537,21.40138,20.48294,20.22297,20.88457,5061,6,74
1237667212652642906,125.320777535529,17.3588295859399,23.87628,22.606,21.31037,20.65368,21.00418,5061,6,79
1237667212653953571,128.227926854677,18.5070016007742,23.59174,23.08625,22.17044,21.11419,20.68823,5061,6,99
1237667212654281462,129.004657456866,18.8451571982208,21.6085,20.14133,19.48171,19.09267,18.76887,5061,6,104
1237667212654478075,129.412887663782,19.0002796841308,23.15976,23.17742,22.25646,21.78835,22.08485,5061,6,107
1237667212654936885,130.423231918783,19.519820590284,23.23419,22.11927,21.4611,21.17154,21.11074,5061,6,114
1237667212655264474,131.124955514349,19.8632922723668,23.17501,21.6567,20.73283,20.49112,20.13825,5061,6,119
1237667212655526656,131.720469323647,20.1088909184631,23.73911,21.14862,19.76477,19.15238,18.69158,5061,6,123
1237667212655592109,131.888065852863,20.0707346212649,21.54073,20.34527,19.95898,19.64212,19.40321,5061,6,124
1237667212655854296,132.473408762052,20.4402114050117,22.96247,23.0385,22.11511,21.0151,20.80216,5061,6,128
1237667212655854120,132.475932655129,20.2771007810809,22.20222,22.17443,21.43775,21.22193,20.71632,5061,6,128
1237667212656181773,133.155589947923,20.6163272422751,21.56786,20.09727,19.35985,18.9341,18.82939,5061,6,133
1237667212656378389,133.594369599697,20.8967395303271,22.65686,22.56339,22.08902,21.82709,21.55572,5061,6,136
1237667212656509871,133.981337000791,20.9690861108448,23.17956,22.7287,22.01313,21.68364,20.88885,5061,6,138
1237667212656574784,134.01544397482,21.0929647269204,21.47291,21.05636,20.46004,20.34949,20.08626,5061,6,139
1237667212656575268,134.144341123997,21.0102098440718,22.60955,21.52854,20.05374,19.51078,19.11725,5061,6,139
1237667212656771522,134.431975810716,21.2094299915615,22.16555,20.25935,19.40955,19.02782,18.84688,5061,6,142
1237667212656903010,134.834030164508,21.4272961385872,23.94821,22.82549,21.398,20.91409,20.64901,5061,6,144
1237667212657295954,135.655700817011,21.6672411443533,22.6897,21.65091,20.91944,20.65522,20.5592,5061,6,150
1237667212657361675,135.867269187202,21.7758942806091,22.11953,22.11032,21.31106,21.20667,21.61018,5061,6,151
1237667212657426993,135.959713147148,21.7755889126884,22.61814,21.89076,21.06636,20.63814,20.90235,5061,6,152
1237667212657558268,136.2890213544,21.9575581297541,23.03147,22.01193,21.58236,21.41421,21.45176,5061,6,154
1237667212658016613,137.307599307733,22.3176220065688,22.20984,21.99193,21.52573,21.5525,20.99342,5061,6,161
1237667212658147748,137.545543079199,22.4240329976994,22.29747,22.12444,21.37044,21.0382,20.90355,5061,6,163
1237667212658999905,139.615735667092,23.1932626071835,23.26479,22.47022,21.97044,21.72353,20.5732,5061,6,176
1237667212660113784,142.197359875737,23.8915303162381,21.75966,20.74446,20.34993,20.08487,20.43604,5061,6,193
1237667212660244644,142.611642987536,24.0260564398514,21.01832,19.15943,17.60208,16.98454,16.62218,5061,6,195
1237667212661096819,144.528042144305,24.6682038192568,23.32562,22.22206,21.36987,21.27268,21.7368,5061,6,208
1237667212661096967,144.605864160267,24.630133327196,22.64226,22.35538,21.74883,21.27924,21.8455,5061,6,208
1237667212661359343,145.247853879582,24.8302637647941,22.79747,22.44782,21.79538,21.05942,21.69595,5061,6,212
1237651066268615430,137.542837881988,55.3749624317238,23.57431,23.67251,22.25092,22.05779,20.87146,1302,3,211
1237651066268615432,137.552700634917,55.3695917138359,22.59193,22.47611,21.18518,20.6369,20.38496,1302,3,211
1237651066268549967,137.568535684444,55.1659378378717,23.03107,23.179,22.16438,21.98375,22.05119,1302,3,210
1237651066268615067,137.597263056421,55.2627081647328,22.02901,22.1635,21.53702,21.48319,21.93525,1302,3,211
1237651066268615325,137.601963055458,55.2195106682397,23.61697,23.81724,22.11118,21.59336,20.86588,1302,3,211
1237651066268615451,137.632188488771,55.3542653986174,23.68638,22.99412,22.09225,21.28288,20.50242,1302,3,211
1237651066268615328,137.65891544688,55.1851258144599,22.55076,22.25646,21.3094,20.96555,21.09164,1302,3,211
1237651066268680962,137.79472567806,55.5040209059007,23.61753,23.39708,22.65277,21.74185,22.33056,1302,3,212
1237651066268746177,137.95928152087,55.6166985550652,22.62218,22.27626,22.05601,22.39945,22.63337,1302,3,213
1237651066268746401,137.963629765046,55.5477341976012,22.94477,23.48732,22.39697,21.57541,21.09719,1302,3,213
1237651066268746291,138.000180514605,55.5502076763386,23.57117,23.10425,22.21288,22.30085,20.88527,1302,3,213
1237651066268811948,138.064734048579,55.6651716313285,23.04797,23.93827,22.6298,21.79187,21.129,1302,3,214
1237651066268811819,138.131708259007,55.5774920967755,21.88894,22.25181,21.57696,21.34715,23.48125,1302,3,214
1237651066268811668,138.177967689132,55.6436341527634,22.06246,22.42779,22.61676,22.40042,22.06497,1302,3,214
1237651066268877461,138.249188886829,55.7320270021154,22.04339,22.51038,21.70676,20.68383,21.31867,1302,3,215
1237651066268811838,138.29603563145,55.5167023553932,23.76323,23.16211,22.29405,21.7323,21.99355,1302,3,214
1237651066268811869,138.317283967939,55.543680414292,23.02658,23.76111,22.56746,21.97425,22.71397,1302,3,214
1237651066268811769,138.349370122287,55.6081428317718,23.13804,22.58434,23.17246,22.05441,21.4463,1302,3,214
1237651066268877133,138.3570076154,55.7317318835119,23.07592,22.33654,21.94266,22.23668,22.05803,1302,3,215
1237651066268877360,138.360874725384,55.7304215996787,23.58049,22.71165,21.36887,21.07313,20.58769,1302,3,215
1237651066268877318,138.36400997956,55.6623646281636,22.90582,23.33985,21.88595,21.66534,21.00756,1302,3,215
1237651066268877359,138.367757904173,55.7228478778957,23.63368,22.63915,21.75432,21.74416,23.89001,1302,3,215
1237651066268811993,138.38948233393,55.5859764223598,23.4363,23.35616,22.66282,22.10777,21.5846,1302,3,214
1237651066268877344,138.424309851678,55.6567282243628,23.29283,23.25987,21.48698,20.94758,21.62461,1302,3,215
1237651066268943025,138.476990314974,55.7920038565976,23.82851,22.43648,22.48173,20.83954,20.68765,1302,3,216
1237651066268942935,138.509256903554,55.8577496845657,23.40458,23.47082,21.92366,21.15339,21.35238,1302,3,216
1237651066268877187,138.541213268897,55.6546454756777,23.6998,22.60604,22.37335,22.60097,23.33364,1302,3,215
1237651066268942894,138.564538820047,55.7465869540862,23.85013,22.91152,21.59216,21.91693,22.71385,1302,3,216
1237651066268942924,138.611559582746,55.7760499354631,23.97619,23.43586,21.80229,21.14898,20.79099,1302,3,216
1237651066268942966,138.747622325784,55.7531007174054,23.95112,23.34867,22.21272,22.48325,22.58885,1302,3,216
1237651066269008473,138.756487076099,55.9006305976078,23.19619,23.68204,21.8632,22.08834,20.80034,1302,3,217
1237651066269008650,138.842897778022,55.9592263627597,23.28842,22.86575,22.36114,21.10272,20.75881,1302,3,217
1237651066269074155,139.017955749738,56.0874744931192,22.83761,23.37516,21.78453,21.32196,21.41729,1302,3,218
1237651066269073946,139.127460983872,56.009622294457,23.82526,22.35826,22.01441,21.92628,21.89211,1302,3,218
1237651066269139292,139.16105032622,56.0696629341438,22.7281,22.45834,22.44372,22.69646,21.35723,1302,3,219
1237651066269139624,139.175711351364,56.0259500452787,23.89905,23.41858,22.64516,21.53923,20.68771,1302,3,219
1237651066269139645,139.182374888527,56.0747702774553,22.03574,21.77817,21.34607,20.33737,19.84822,1302,3,219
1237651066269139541,139.222992747262,56.0572601971769,22.67831,22.95972,22.0075,22.23538,21.64583,1302,3,219
1237651066269139629,139.265419310051,55.9899427172054,22.39265,23.82311,22.47148,20.91319,20.77111,1302,3,219
1237651066269204848,139.318581662605,56.2488089717729,22.31959,22.63121,22.93916,22.76724,22.47497,1302,3,220
1237651066269204791,139.346385406154,56.183579884452,23.23284,22.48621,22.38324,21.0821,20.90776,1302,3,220
1237651066269204790,139.414527891099,56.1384034448393,22.574,21.53084,21.21185,21.19134,20.64286,1302,3,220
1237651066269205290,139.590398255777,56.1986845748545,22.83511,23.63495,22.56673,21.62823,22.32884,1302,3,220
1237651066269270635,139.605671776247,56.2867657310867,22.92244,22.79478,21.62269,21.95664,21.41286,1302,3,221
1237651066269270734,139.629161205114,56.1782318968539,23.32365,23.46566,22.40996,21.58419,20.87733,1302,3,221
1237651066269270402,139.684776970609,56.2579524933511,22.81042,22.10924,22.15698,24.73831,21.40213,1302,3,221
1237651066269336082,139.693622065117,56.4265413288648,23.05913,22.85064,22.1968,21.44444,21.0125,1302,3,222
1237651066269336438,139.768617809471,56.3219075917788,23.35691,23.54561,21.66183,21.08982,20.82369,1302,3,222
1237651066269336504,139.867044783425,56.3857103463545,22.71335,23.79436,21.88694,21.87244,20.71885,1302,3,222
1237651066269336255,139.898306816196,56.3951610984517,22.80797,22.28419,23.14623,22.69008,20.85697,1302,3,222
1237651066269401951,139.960163067101,56.5740479455074,23.25244,23.29727,21.42354,20.79897,20.28487,1302,3,223
1237651066269401931,140.039573190927,56.4873031086158,23.96279,23.77784,21.57936,20.61743,20.84368,1302,3,223
1237651066269401693,140.054576084358,56.5106765744953,22.60959,22.52176,22.60326,22.02874,20.77999,1302,3,223
1237651066269401902,140.085543959019,56.4119531887221,23.7689,22.53729,20.69501,20.10213,19.64678,1302,3,223
1237651066269401948,140.092601271667,56.4775106073599,23.43204,23.66964,22.3463,21.58787,21.80424,1302,3,223
1237651066269467367,140.147773960148,56.6259207632214,23.55668,22.87235,22.27054,21.33939,20.7832,1302,3,224
1237651066269466959,140.180471653565,56.5177974108378,22.76467,22.45089,22.97435,22.10962,21.44004,1302,3,224
1237651066269467269,140.217913186837,56.4905462719695,22.57365,22.85384,21.64844,21.34796,20.81012,1302,3,224
1237651066269467347,140.286184216419,56.4618876815563,23.42025,22.6188,22.30905,21.33547,22.29944,1302,3,224
1237651066269467390,140.29272863655,56.5923134669105,22.51933,23.6824,22.57744,21.58571,21.9292,1302,3,224
1237651066269532374,140.332463527466,56.7427332926292,23.30514,22.52884,21.6793,22.22289,21.16918,1302,3,225
1237651066269467155,140.367482331406,56.5335985041658,23.38808,21.63582,21.59861,21.20002,20.08369,1302,3,224
1237651066269467326,140.410577439683,56.5220236147251,23.54915,23.20958,21.40941,20.85239,20.27277,1302,3,224
1237651066269532327,140.480019252818,56.5511016085005,23.47082,22.49083,21.55093,21.71296,21.39686,1302,3,225
1237651066269532480,140.54224450732,56.5857034382611,22.78056,22.19358,21.09482,20.31806,19.74112,1302,3,225
1237651066269598400,140.591625020205,56.7540683014567,23.31027,22.87521,21.90022,22.6576,21.86396,1302,3,226
1237651066269532548,140.615246480558,56.6669363770262,23.19872,22.70568,21.05992,19.73573,19.40143,1302,3,225
1237651066269598576,140.687176015512,56.8198007433937,23.38737,22.333,21.10276,19.1395,19.15887,1302,3,226
1237651066269598433,140.704546809777,56.7604565326189,23.01832,22.95384,22.09934,21.69553,23.26567,1302,3,226
1237651066269663906,140.711780002919,56.9156510965794,23.27064,23.14814,21.89174,21.37503,20.92008,1302,3,227
1237651066269598426,140.736431890702,56.7101936174437,21.82979,22.73082,21.50262,21.13661,20.93834,1302,3,226
1237651066269664059,140.831952012572,56.811954003761,23.64378,23.67899,22.38198,21.4541,20.78416,1302,3,227
1237651066269663581,140.844128101808,56.8035863439946,22.20669,21.95187,21.39779,21.28128,20.53816,1302,3,227
1237651066269598581,140.851801405624,56.722777245289,23.17465,23.99357,22.43464,21.28262,20.66988,1302,3,226
1237651066269664116,140.905251601671,56.8321625148868,23.62329,23.24663,22.49555,21.44762,20.6373,1302,3,227
1237651066269663913,140.923113402399,56.7789154608148,23.169,23.80519,22.04116,22.01893,21.85968,1302,3,227
1237651066269729621,140.967231701144,57.0210226824972,23.05962,23.18354,22.83084,21.98502,21.81165,1302,3,228
1237651066269729478,140.978840511109,57.0170201091037,23.58695,23.08717,22.29283,21.80755,21.74105,1302,3,228
1237651066269729298,141.128124179038,56.9903657677091,23.30149,22.50578,22.09909,22.07624,21.91413,1302,3,228
1237651066269729300,141.161290675682,56.9711470758173,23.2788,22.87533,22.48357,22.2285,21.51859,1302,3,228
1237651066269729559,141.181667016233,57.0124735867541,23.99334,22.83703,21.77517,21.38135,20.89077,1302,3,228
1237651066269795250,141.286891447842,57.0576539872746,23.37103,23.40384,22.68245,21.79797,21.73619,1302,3,229
1237651066269794936,141.287995869933,57.1455538190529,23.54162,23.00898,22.9811,21.87727,21.53419,1302,3,229
1237651066269795126,141.301778078497,57.1056918821986,22.82437,22.27422,21.0247,21.23526,20.01352,1302,3,229
1237651066269794917,141.472539561562,57.0020931697655,23.36445,22.60868,21.79066,21.98667,21.07019,1302,3,229
1237651066269860601,141.534608878555,57.2402768184436,22.91236,22.52133,21.12753,21.44336,20.81705,1302,3,230
1237651066269860736,141.602371386889,57.1847720332458,23.35961,23.03128,22.21812,21.19254,20.56619,1302,3,230
1237651066269860553,141.612099335591,57.0967062922568,23.88829,22.69704,21.26049,20.76047,20.49739,1302,3,230
1237651066269926025,141.657807523199,57.2267881337251,23.2661,23.21963,22.19011,21.99508,21.31057,1302,3,231
1237651066269925850,141.66252098396,57.322038459759,22.63695,22.38519,22.17427,22.32803,22.53042,1302,3,231
1237651066269926202,141.716119361968,57.3088504443379,21.99969,23.53171,21.80823,20.54945,20.0654,1302,3,231
1237651066269991588,141.973491097772,57.3138215805586,23.40464,23.44536,21.72729,21.06524,20.57345,1302,3,232
1237651066270056684,142.018972299032,57.4361373249147,22.77616,22.89742,23.04938,21.88502,21.24067,1302,3,233
1237651066269991659,142.027068595209,57.383818585605,23.09379,23.52706,21.77269,21.34375,20.85979,1302,3,232
1237651066270057086,142.044101515907,57.4884993203762,22.95932,22.3657,21.67069,21.45763,20.21847,1302,3,233
1237651066269991749,142.115847702258,57.2650742127778,23.59077,23.27851,22.7838,21.26481,21.86354,1302,3,232
1237651066270057204,142.176432727759,57.3772326578685,21.73669,22.72203,21.29781,19.97729,21.12409,1302,3,233
1237651066270122365,142.239299266471,57.5780198266811,22.17058,22.8337,22.49212,21.52601,21.52384,1302,3,234
1237651066270122735,142.273937392816,57.588640599693,22.9465,23.02814,22.33453,21.64908,21.29241,1302,3,234
1237651066270122636,142.305638411124,57.6024205731908,23.5713,22.71097,21.61043,21.51576,20.51101,1302,3,234
1237651066270122622,142.318913340321,57.5083580997902,22.64215,22.82494,21.54912,21.19341,20.76371,1302,3,234
1237651066270057267,142.338765654399,57.3679121446841,23.57327,23.92447,22.63789,21.10538,20.20268,1302,3,233
1237651066270122403,142.433728457331,57.4747668136713,23.33518,22.15073,21.88574,21.47885,19.97738,1302,3,234
1237651066270122635,142.453621946794,57.4985951997506,22.28592,22.41706,21.15694,21.35965,21.18108,1302,3,234
1237651066270188379,142.554237346939,57.5728276902447,23.00169,22.52859,21.13114,20.11883,20.21357,1302,3,235
1237651066270188394,142.577246550647,57.5849510236615,23.48236,23.92819,22.70875,21.93384,20.9058,1302,3,235
1237651066270188319,142.682222453532,57.6660828442227,23.2134,23.0315,21.48478,20.91461,20.3657,1302,3,235
1237651066270187896,142.682477583666,57.5022481993765,22.94079,21.88368,21.70111,22.13407,20.81022,1302,3,235
1237651066270188297,142.684832102806,57.6263236999241,22.74635,22.9919,21.7312,22.00091,21.35473,1302,3,235
1237651066270188233,142.697935690939,57.5352854481647,23.16029,22.6714,21.91648,21.95733,20.76405,1302,3,235
1237651066270253846,142.810575669472,57.6859333421415,22.47872,23.0289,21.67766,20.97163,20.70052,1302,3,236
1237651066270253616,142.87847600491,57.6683980174625,23.10845,22.54992,22.26767,21.66621,21.23598,1302,3,236
1237651066270253875,142.898217291915,57.6905381011577,22.75718,22.90845,21.81242,21.69698,20.83696,1302,3,236
1237651066270253733,142.904037031254,57.7397407812571,22.78432,21.99632,21.70912,22.27752,23.03121,1302,3,236
1237651066270319379,142.906832687055,57.820405915893,23.83498,23.86093,23.14947,21.29149,20.81437,1302,3,237
1237651066270253910,142.94015463667,57.73151774372,22.5998,22.35002,20.68037,20.05512,19.88554,1302,3,236
1237651066270253977,142.979376156378,57.631992333319,22.71681,23.63136,22.70507,21.31215,21.2487,1302,3,236
1237651066270384864,143.188011512788,57.8311778288634,23.31394,23.43731,21.9904,21.18477,20.85285,1302,3,238
1237651066270384921,143.195321480474,57.9255924483253,22.09611,23.24039,21.53148,21.67144,21.53236,1302,3,238
1237651066270384985,143.268666905297,57.9947323559183,23.86665,23.24238,22.30868,22.40779,21.85021,1302,3,238
1237651066270384910,143.280670645253,57.8464851051059,22.47788,23.22501,21.90242,21.58885,21.78687,1302,3,238
1237651066270384954,143.364574738105,57.8709072624108,23.05457,23.16534,21.8291,21.78698,21.68248,1302,3,238
1237651066270450048,143.475046205251,57.95735754739,23.90039,22.06178,20.92078,21.08424,20.2807,1302,3,239
1237651066270450317,143.483412155152,57.9190767487913,22.99377,23.0057,22.20226,22.09852,20.75517,1302,3,239
1237651066270450390,143.57113881663,57.9897049253334,23.79811,22.87607,21.86652,22.07194,22.13185,1302,3,239
1237651066270450460,143.591791100757,57.9110162879965,23.39436,23.24534,23.17327,21.81134,21.28894,1302,3,239
1237651066270515806,143.656068735529,58.0218100229735,23.03065,22.59443,21.81076,21.77188,21.15236,1302,3,240
1237651066270515606,143.839453929952,57.9680599364176,22.89569,22.75127,22.63402,21.45886,21.20451,1302,3,240
1237651066270515899,143.868818668179,58.0974221601927,23.10689,22.9318,21.72994,21.32952,21.80556,1302,3,240
1237651066270581440,143.981132205913,58.2323753744519,22.76527,22.92356,21.72121,21.38623,21.19593,1302,3,241
1237651066270581391,144.009559156475,58.1122447807596,23.6995,23.06724,21.76502,21.45923,21.01261,1302,3,241
1237651066270581221,144.041677171005,58.164012620719,22.24659,22.42994,21.56274,21.32459,20.8765,1302,3,241
1237651066270647144,144.114013209494,58.3136823420339,23.90004,23.94916,23.00269,21.28228,20.95817,1302,3,242
1237651066270647013,144.125744492376,58.3142684857658,22.12255,22.2598,21.25922,20.94341,20.30523,1302,3,242
1237651066270647124,144.146663204292,58.2411012367642,22.66439,23.58191,22.72974,21.98361,22.23939,1302,3,242
1237651066270647181,144.250062672717,58.2996664820939,22.81257,23.05643,22.46295,21.36773,21.49625,1302,3,242
